merchant_id,industry,signup_date,avg_ticket_size,weekly_txn_rate,decline_rate
MCH102862,Utilities & Billing,2024-10-18,145.5,1.22,0.0282
MCH102863,Travel & Hospitality,2024-12-27,87.92,3.52,0.1067
MCH102864,Food & Beverage,2025-12-26,28.04,1.35,0.0067
MCH102865,Travel & Hospitality,2024-07-25,30.48,1.63,0.027
MCH102866,Food & Beverage,2024-08-26,41.2,0.54,0.0175
MCH102867,Digital Goods,2024-12-27,83.11,1.14,0.0626
MCH102868,Subscription / SaaS,2025-02-17,54.74,1.45,0.0702
MCH102869,Subscription / SaaS,2025-06-08,22.76,3.36,0.0589
MCH102870,Marketplace,2025-10-20,5.0,4.46,0.0225
MCH102871,Utilities & Billing,2026-01-27,71.68,1.34,0.1033
MCH102872,Marketplace,2025-09-28,5.3,2.09,0.0433
MCH102873,Food & Beverage,2025-02-17,9.34,13.28,0.0445
MCH102874,Digital Goods,2025-04-15,24.47,2.8,0.0277
MCH102875,Food & Beverage,2025-01-29,10.87,1.44,0.04
MCH102876,Food & Beverage,2025-03-15,50.28,0.46,0.005
MCH102877,E-commerce Retail,2025-12-12,27.22,1.05,0.0529
MCH102878,Travel & Hospitality,2026-05-18,80.26,1.01,0.0476
MCH102879,E-commerce Retail,2025-02-14,7.33,17.78,0.056
MCH102880,Subscription / SaaS,2025-02-11,18.88,1.05,0.0679
MCH102881,Marketplace,2026-02-16,36.75,2.59,0.0233
MCH102882,E-commerce Retail,2025-09-08,38.2,3.56,0.0827
MCH102883,E-commerce Retail,2025-08-06,73.26,7.44,0.0267
MCH102884,E-commerce Retail,2026-03-14,14.66,2.48,0.0415
MCH102885,Utilities & Billing,2024-09-26,22.92,1.48,0.0173
MCH102886,Food & Beverage,2026-02-04,60.79,1.38,0.0563
MCH102887,Food & Beverage,2025-12-24,5.0,3.51,0.0325
MCH102888,Digital Goods,2026-05-15,53.78,1.24,0.043
MCH102889,Digital Goods,2025-05-05,78.57,0.82,0.0685
MCH102890,Subscription / SaaS,2025-06-08,9.64,1.48,0.1878
MCH102891,Professional Services,2025-09-09,26.71,0.65,0.0234
MCH102892,Digital Goods,2024-12-24,162.82,15.65,0.1674
MCH102893,Professional Services,2024-11-16,70.8,4.47,0.0254
MCH102894,E-commerce Retail,2025-01-10,57.22,12.44,0.0275
MCH102895,Marketplace,2025-01-02,98.59,4.0,0.0689
MCH102896,Food & Beverage,2025-02-03,222.42,11.3,0.0789
MCH102897,Subscription / SaaS,2024-12-11,37.28,3.55,0.018
MCH102898,Food & Beverage,2024-12-08,24.36,5.08,0.0178
MCH102899,E-commerce Retail,2025-12-07,98.35,0.29,0.0105
MCH102900,E-commerce Retail,2026-02-21,30.34,0.99,0.0307
MCH102901,Digital Goods,2024-08-11,14.47,2.55,0.0974
MCH102902,E-commerce Retail,2025-01-26,21.33,2.61,0.0292
MCH102903,Food & Beverage,2025-04-01,50.02,2.28,0.0528
MCH102904,Food & Beverage,2025-04-05,23.35,3.87,0.0799
MCH102905,E-commerce Retail,2025-03-08,25.15,4.03,0.0318
MCH102906,Utilities & Billing,2025-05-06,13.1,5.84,0.0862
MCH102907,E-commerce Retail,2024-11-17,153.76,4.8,0.057
MCH102908,Subscription / SaaS,2025-12-28,25.98,8.2,0.0539
MCH102909,Subscription / SaaS,2025-12-12,17.97,8.27,0.0833
MCH102910,E-commerce Retail,2024-08-26,19.98,2.93,0.0417
MCH102911,E-commerce Retail,2024-10-20,81.66,19.72,0.0388
MCH102912,Professional Services,2024-07-05,64.92,9.58,0.0075
MCH102913,Utilities & Billing,2025-08-14,22.16,1.1,0.0826
MCH102914,E-commerce Retail,2025-08-18,37.8,3.64,0.0325
MCH102915,Professional Services,2024-12-29,48.26,0.39,0.0476
MCH102916,Digital Goods,2024-07-13,18.1,0.46,0.0221
MCH102917,Marketplace,2025-06-04,7.84,1.49,0.0286
MCH102918,Food & Beverage,2025-03-16,61.25,1.02,0.0202
MCH102919,Subscription / SaaS,2024-09-28,19.13,1.5,0.1823
MCH102920,Subscription / SaaS,2026-03-08,56.85,3.42,0.0839
MCH102921,Professional Services,2026-05-29,50.45,8.38,0.0096
MCH102922,Digital Goods,2025-03-07,38.7,7.94,0.1669
MCH102923,E-commerce Retail,2025-03-12,23.9,3.72,0.0551
MCH102924,Subscription / SaaS,2026-02-08,19.42,0.83,0.1412
MCH102925,Marketplace,2024-10-16,11.72,1.41,0.0121
MCH102926,Digital Goods,2026-04-29,19.79,4.65,0.1029
MCH102927,Utilities & Billing,2026-02-14,64.64,1.08,0.0246
MCH102928,Digital Goods,2026-02-09,148.09,0.69,0.1017
MCH102929,Food & Beverage,2025-10-28,127.88,4.02,0.0219
MCH102930,Travel & Hospitality,2025-03-15,42.33,2.34,0.0871
MCH102931,Professional Services,2026-03-31,148.01,1.99,0.0484
MCH102932,E-commerce Retail,2025-04-08,26.93,7.46,0.0477
MCH102933,Travel & Hospitality,2024-09-26,10.06,7.31,0.0712
MCH102934,Professional Services,2025-01-20,249.85,14.6,0.0288
MCH102935,E-commerce Retail,2024-07-16,62.35,1.28,0.0122
MCH102936,Digital Goods,2024-11-28,7.89,3.78,0.1322
MCH102937,Travel & Hospitality,2025-03-11,174.0,2.51,0.0323
MCH102938,Utilities & Billing,2025-01-04,17.4,3.45,0.0446
MCH102939,E-commerce Retail,2025-05-25,21.63,0.79,0.1949
MCH102940,Subscription / SaaS,2025-12-26,101.63,0.61,0.2447
MCH102941,Travel & Hospitality,2025-08-01,142.84,2.36,0.1807
MCH102942,Subscription / SaaS,2025-11-29,13.45,1.06,0.0568
MCH102943,Professional Services,2025-10-02,159.33,6.29,0.0389
MCH102944,Digital Goods,2025-05-26,87.73,0.55,0.0707
MCH102945,E-commerce Retail,2024-12-16,16.45,0.6,0.0183
MCH102946,Food & Beverage,2026-05-24,28.62,1.62,0.0849
MCH102947,Food & Beverage,2025-07-01,166.69,0.53,0.0205
MCH102948,Subscription / SaaS,2024-12-25,7.69,13.14,0.0334
MCH102949,Marketplace,2026-04-16,145.58,2.05,0.0307
MCH102950,Digital Goods,2025-06-27,85.32,1.35,0.2028
MCH102951,Professional Services,2026-03-31,60.89,3.93,0.0211
MCH102952,Professional Services,2024-08-09,41.75,5.95,0.0064
MCH102953,Food & Beverage,2025-08-20,262.47,3.03,0.1144
MCH102954,Marketplace,2025-06-20,304.27,2.3,0.1143
MCH102955,Professional Services,2025-03-12,19.78,0.92,0.0543
MCH102956,Professional Services,2024-11-20,67.51,4.62,0.0781
MCH102957,Marketplace,2026-01-28,238.5,10.14,0.0406
MCH102958,Subscription / SaaS,2024-07-11,16.69,1.97,0.2024
MCH102959,Digital Goods,2026-03-12,46.67,1.05,0.1781
MCH102960,E-commerce Retail,2024-07-26,99.87,2.95,0.106
MCH102961,Subscription / SaaS,2025-08-25,5.0,2.47,0.0518
MCH102962,Subscription / SaaS,2026-04-24,83.81,0.73,0.1
MCH102963,Utilities & Billing,2025-02-06,12.32,1.49,0.0415
MCH102964,Marketplace,2025-11-08,44.36,14.71,0.0166
MCH102965,Professional Services,2025-02-22,114.93,0.64,0.0374
MCH102966,Professional Services,2025-02-22,5.0,1.23,0.0225
MCH102967,Travel & Hospitality,2025-02-04,80.31,0.95,0.082
MCH102968,Utilities & Billing,2025-10-30,280.99,1.04,0.0377
MCH102969,Food & Beverage,2025-10-04,21.47,1.58,0.1027
MCH102970,Food & Beverage,2026-04-24,65.15,3.85,0.0563
MCH102971,E-commerce Retail,2026-03-27,139.11,9.1,0.0525
MCH102972,Digital Goods,2024-11-21,7.44,3.01,0.1437
MCH102973,Professional Services,2025-01-05,78.05,1.24,0.0062
MCH102974,Food & Beverage,2025-03-12,101.88,11.47,0.0547
MCH102975,E-commerce Retail,2024-09-06,69.31,0.31,0.0823
MCH102976,Digital Goods,2026-03-08,39.91,4.82,0.0362
MCH102977,E-commerce Retail,2025-06-01,13.46,0.88,0.027
MCH102978,Professional Services,2026-05-02,147.15,2.34,0.081
MCH102979,Utilities & Billing,2025-08-13,37.88,4.32,0.0905
MCH102980,Food & Beverage,2025-04-26,14.82,0.49,0.0532
MCH102981,E-commerce Retail,2026-02-22,26.63,2.83,0.0954
MCH102982,Professional Services,2025-06-22,52.9,3.06,0.0269
MCH102983,Digital Goods,2025-03-13,7.68,10.62,0.1474
MCH102984,Travel & Hospitality,2025-06-18,37.26,37.16,0.0919
MCH102985,Utilities & Billing,2025-12-03,24.12,0.52,0.0551
MCH102986,E-commerce Retail,2025-12-06,139.22,10.15,0.0638
MCH102987,Food & Beverage,2026-05-25,5.61,2.37,0.0204
MCH102988,Professional Services,2025-04-10,93.57,1.1,0.02
MCH102989,Marketplace,2025-05-08,150.97,3.56,0.0329
MCH102990,E-commerce Retail,2024-10-07,5.83,0.67,0.0443
MCH102991,Digital Goods,2025-01-13,6.57,0.71,0.1041
MCH102992,Travel & Hospitality,2025-10-25,218.31,0.43,0.057
MCH102993,Food & Beverage,2025-02-11,14.81,4.25,0.1115
MCH102994,E-commerce Retail,2026-03-07,808.22,3.41,0.0148
MCH102995,Marketplace,2026-03-10,6.01,1.09,0.0706
MCH102996,E-commerce Retail,2025-06-30,43.38,11.29,0.0102
MCH102997,Subscription / SaaS,2025-07-03,35.75,1.27,0.0279
MCH102998,Subscription / SaaS,2026-01-21,29.72,8.87,0.0182
MCH102999,Marketplace,2026-02-10,58.15,2.78,0.1507
